Name,pitchcenter,scale,C,C#/Db,D,D#/Eb,E,F,F#/Gb,G,G#/Ab,A,A#/Bb,B
sinfon9,F,minor,11.7557,3.2061,13.8931,7.9389,5.0382,10.0763,4.8855,13.8931,3.9695,10.5344,10.8397,3.9695
sinfon9,F,minor,3.2061,13.8931,7.9389,5.0382,10.0763,4.8855,13.8931,3.9695,10.5344,10.8397,3.9695,11.7557
sinfon9,F,minor,13.8931,7.9389,5.0382,10.0763,4.8855,13.8931,3.9695,10.5344,10.8397,3.9695,11.7557,3.2061
sinfon9,F,minor,7.9389,5.0382,10.0763,4.8855,13.8931,3.9695,10.5344,10.8397,3.9695,11.7557,3.2061,13.8931
sinfon9,F,minor,5.0382,10.0763,4.8855,13.8931,3.9695,10.5344,10.8397,3.9695,11.7557,3.2061,13.8931,7.9389
sinfon9,F,minor,10.0763,4.8855,13.8931,3.9695,10.5344,10.8397,3.9695,11.7557,3.2061,13.8931,7.9389,5.0382
sinfon9,F,minor,4.8855,13.8931,3.9695,10.5344,10.8397,3.9695,11.7557,3.2061,13.8931,7.9389,5.0382,10.0763
sinfon10,G,major,12.8205,2.2436,14.5833,0.9615,16.6667,11.3782,3.0449,12.8205,1.1218,11.859,1.1218,11.3782
sinfon10,G,major,2.2436,14.5833,0.9615,16.6667,11.3782,3.0449,12.8205,1.1218,11.859,1.1218,11.3782,12.8205
sinfon10,G,major,14.5833,0.9615,16.6667,11.3782,3.0449,12.8205,1.1218,11.859,1.1218,11.3782,12.8205,2.2436
sinfon10,G,major,0.9615,16.6667,11.3782,3.0449,12.8205,1.1218,11.859,1.1218,11.3782,12.8205,2.2436,14.5833
sinfon10,G,major,16.6667,11.3782,3.0449,12.8205,1.1218,11.859,1.1218,11.3782,12.8205,2.2436,14.5833,0.9615
sinfon10,G,major,11.3782,3.0449,12.8205,1.1218,11.859,1.1218,11.3782,12.8205,2.2436,14.5833,0.9615,16.6667
sinfon10,G,major,3.0449,12.8205,1.1218,11.859,1.1218,11.3782,12.8205,2.2436,14.5833,0.9615,16.6667,11.3782
sinfon10,G,major,12.8205,1.1218,11.859,1.1218,11.3782,12.8205,2.2436,14.5833,0.9615,16.6667,11.3782,3.0449
sinfon10,G,major,1.1218,11.859,1.1218,11.3782,12.8205,2.2436,14.5833,0.9615,16.6667,11.3782,3.0449,12.8205
sinfon10,G,major,11.859,1.1218,11.3782,12.8205,2.2436,14.5833,0.9615,16.6667,11.3782,3.0449,12.8205,1.1218
sinfon10,G,major,1.1218,11.3782,12.8205,2.2436,14.5833,0.9615,16.6667,11.3782,3.0449,12.8205,1.1218,11.859
sinfon10,G,major,11.3782,12.8205,2.2436,14.5833,0.9615,16.6667,11.3782,3.0449,12.8205,1.1218,11.859,1.1218
sinfon11,G,minor,14.8496,0.5639,12.0301,14.6617,2.4436,11.0902,3.5714,16.3534,6.9549,5.0752,8.0827,4.3233
sinfon11,G,minor,0.5639,12.0301,14.6617,2.4436,11.0902,3.5714,16.3534,6.9549,5.0752,8.0827,4.3233,14.8496
sinfon11,G,minor,12.0301,14.6617,2.4436,11.0902,3.5714,16.3534,6.9549,5.0752,8.0827,4.3233,14.8496,0.5639
sinfon11,G,minor,14.6617,2.4436,11.0902,3.5714,16.3534,6.9549,5.0752,8.0827,4.3233,14.8496,0.5639,12.0301
sinfon11,G,minor,2.4436,11.0902,3.5714,16.3534,6.9549,5.0752,8.0827,4.3233,14.8496,0.5639,12.0301,14.6617
sinfon11,G,minor,11.0902,3.5714,16.3534,6.9549,5.0752,8.0827,4.3233,14.8496,0.5639,12.0301,14.6617,2.4436
sinfon11,G,minor,3.5714,16.3534,6.9549,5.0752,8.0827,4.3233,14.8496,0.5639,12.0301,14.6617,2.4436,11.0902
sinfon11,G,minor,16.3534,6.9549,5.0752,8.0827,4.3233,14.8496,0.5639,12.0301,14.6617,2.4436,11.0902,3.5714
sinfon11,G,minor,6.9549,5.0752,8.0827,4.3233,14.8496,0.5639,12.0301,14.6617,2.4436,11.0902,3.5714,16.3534
sinfon11,G,minor,5.0752,8.0827,4.3233,14.8496,0.5639,12.0301,14.6617,2.4436,11.0902,3.5714,16.3534,6.9549
sinfon11,G,minor,8.0827,4.3233,14.8496,0.5639,12.0301,14.6617,2.4436,11.0902,3.5714,16.3534,6.9549,5.0752
sinfon11,G,minor,4.3233,14.8496,0.5639,12.0301,14.6617,2.4436,11.0902,3.5714,16.3534,6.9549,5.0752,8.0827
sinfon12,A,major,17.8988,0.5188,14.9157,0.7782,14.1375,6.7445,4.4099,12.7108,2.0752,11.0246,0.2594,14.5266
sinfon12,A,major,0.5188,14.9157,0.7782,14.1375,6.7445,4.4099,12.7108,2.0752,11.0246,0.2594,14.5266,17.8988
sinfon12,A,major,14.9157,0.7782,14.1375,6.7445,4.4099,12.7108,2.0752,11.0246,0.2594,14.5266,17.8988,0.5188
sinfon12,A,major,0.7782,14.1375,6.7445,4.4099,12.7108,2.0752,11.0246,0.2594,14.5266,17.8988,0.5188,14.9157
sinfon12,A,major,14.1375,6.7445,4.4099,12.7108,2.0752,11.0246,0.2594,14.5266,17.8988,0.5188,14.9157,0.7782
sinfon12,A,major,6.7445,4.4099,12.7108,2.0752,11.0246,0.2594,14.5266,17.8988,0.5188,14.9157,0.7782,14.1375
sinfon12,A,major,4.4099,12.7108,2.0752,11.0246,0.2594,14.5266,17.8988,0.5188,14.9157,0.7782,14.1375,6.7445
sinfon12,A,major,12.7108,2.0752,11.0246,0.2594,14.5266,17.8988,0.5188,14.9157,0.7782,14.1375,6.7445,4.4099
sinfon12,A,major,2.0752,11.0246,0.2594,14.5266,17.8988,0.5188,14.9157,0.7782,14.1375,6.7445,4.4099,12.7108
sinfon12,A,major,11.0246,0.2594,14.5266,17.8988,0.5188,14.9157,0.7782,14.1375,6.7445,4.4099,12.7108,2.0752
sinfon12,A,major,0.2594,14.5266,17.8988,0.5188,14.9157,0.7782,14.1375,6.7445,4.4099,12.7108,2.0752,11.0246
sinfon12,A,major,14.5266,17.8988,0.5188,14.9157,0.7782,14.1375,6.7445,4.4099,12.7108,2.0752,11.0246,0.2594
sinfon13,A,minor,17.0245,0.7669,12.2699,14.8773,1.8405,13.1902,0.4601,14.7239,7.362,3.3742,10.4294,3.681
sinfon13,A,minor,0.7669,12.2699,14.8773,1.8405,13.1902,0.4601,14.7239,7.362,3.3742,10.4294,3.681,17.0245
sinfon13,A,minor,12.2699,14.8773,1.8405,13.1902,0.4601,14.7239,7.362,3.3742,10.4294,3.681,17.0245,0.7669
sinfon13,A,minor,14.8773,1.8405,13.1902,0.4601,14.7239,7.362,3.3742,10.4294,3.681,17.0245,0.7669,12.2699
sinfon13,A,minor,1.8405,13.1902,0.4601,14.7239,7.362,3.3742,10.4294,3.681,17.0245,0.7669,12.2699,14.8773
sinfon13,A,minor,13.1902,0.4601,14.7239,7.362,3.3742,10.4294,3.681,17.0245,0.7669,12.2699,14.8773,1.8405
sinfon13,A,minor,0.4601,14.7239,7.362,3.3742,10.4294,3.681,17.0245,0.7669,12.2699,14.8773,1.8405,13.1902
sinfon13,A,minor,14.7239,7.362,3.3742,10.4294,3.681,17.0245,0.7669,12.2699,14.8773,1.8405,13.1902,0.4601
sinfon13,A,minor,7.362,3.3742,10.4294,3.681,17.0245,0.7669,12.2699,14.8773,1.8405,13.1902,0.4601,14.7239
sinfon13,A,minor,3.3742,10.4294,3.681,17.0245,0.7669,12.2699,14.8773,1.8405,13.1902,0.4601,14.7239,7.362
sinfon13,A,minor,10.4294,3.681,17.0245,0.7669,12.2699,14.8773,1.8405,13.1902,0.4601,14.7239,7.362,3.3742
sinfon13,A,minor,3.681,17.0245,0.7669,12.2699,14.8773,1.8405,13.1902,0.4601,14.7239,7.362,3.3742,10.4294
sinfon14,A#/Bb,major,14.7567,1.7268,11.303,0.6279,14.2857,10.675,3.9246,14.9137,0.6279,13.9717,2.5118,10.675
sinfon14,A#/Bb,major,1.7268,11.303,0.6279,14.2857,10.675,3.9246,14.9137,0.6279,13.9717,2.5118,10.675,14.7567
sinfon14,A#/Bb,major,11.303,0.6279,14.2857,10.675,3.9246,14.9137,0.6279,13.9717,2.5118,10.675,14.7567,1.7268
sinfon14,A#/Bb,major,0.6279,14.2857,10.675,3.9246,14.9137,0.6279,13.9717,2.5118,10.675,14.7567,1.7268,11.303
sinfon14,A#/Bb,major,14.2857,10.675,3.9246,14.9137,0.6279,13.9717,2.5118,10.675,14.7567,1.7268,11.303,0.6279
sinfon14,A#/Bb,major,10.675,3.9246,14.9137,0.6279,13.9717,2.5118,10.675,14.7567,1.7268,11.303,0.6279,14.2857
sinfon14,A#/Bb,major,3.9246,14.9137,0.6279,13.9717,2.5118,10.675,14.7567,1.7268,11.303,0.6279,14.2857,10.675
sinfon14,A#/Bb,major,14.9137,0.6279,13.9717,2.5118,10.675,14.7567,1.7268,11.303,0.6279,14.2857,10.675,3.9246
sinfon14,A#/Bb,major,0.6279,13.9717,2.5118,10.675,14.7567,1.7268,11.303,0.6279,14.2857,10.675,3.9246,14.9137
sinfon14,A#/Bb,major,13.9717,2.5118,10.675,14.7567,1.7268,11.303,0.6279,14.2857,10.675,3.9246,14.9137,0.6279
sinfon14,A#/Bb,major,2.5118,10.675,14.7567,1.7268,11.303,0.6279,14.2857,10.675,3.9246,14.9137,0.6279,13.9717
sinfon14,A#/Bb,major,10.675,14.7567,1.7268,11.303,0.6279,14.2857,10.675,3.9246,14.9137,0.6279,13.9717,2.5118
sinfon15,B,minor,21.2121,0.5772,10.6782,13.9971,0.7215,12.8427,0.1443,17.0274,6.9264,2.5974,10.5339,2.7417
sinfon15,B,minor,0.5772,10.6782,13.9971,0.7215,12.8427,0.1443,17.0274,6.9264,2.5974,10.5339,2.7417,21.2121
sinfon15,B,minor,10.6782,13.9971,0.7215,12.8427,0.1443,17.0274,6.9264,2.5974,10.5339,2.7417,21.2121,0.5772
sinfon15,B,minor,13.9971,0.7215,12.8427,0.1443,17.0274,6.9264,2.5974,10.5339,2.7417,21.2121,0.5772,10.6782
sinfon15,B,minor,0.7215,12.8427,0.1443,17.0274,6.9264,2.5974,10.5339,2.7417,21.2121,0.5772,10.6782,13.9971
sinfon15,B,minor,12.8427,0.1443,17.0274,6.9264,2.5974,10.5339,2.7417,21.2121,0.5772,10.6782,13.9971,0.7215
sinfon15,B,minor,0.1443,17.0274,6.9264,2.5974,10.5339,2.7417,21.2121,0.5772,10.6782,13.9971,0.7215,12.8427
sinfon15,B,minor,17.0274,6.9264,2.5974,10.5339,2.7417,21.2121,0.5772,10.6782,13.9971,0.7215,12.8427,0.1443
sinfon15,B,minor,6.9264,2.5974,10.5339,2.7417,21.2121,0.5772,10.6782,13.9971,0.7215,12.8427,0.1443,17.0274
sinfon15,B,minor,2.5974,10.5339,2.7417,21.2121,0.5772,10.6782,13.9971,0.7215,12.8427,0.1443,17.0274,6.9264
sinfon15,B,minor,10.5339,2.7417,21.2121,0.5772,10.6782,13.9971,0.7215,12.8427,0.1443,17.0274,6.9264,2.5974
sinfon15,B,minor,2.7417,21.2121,0.5772,10.6782,13.9971,0.7215,12.8427,0.1443,17.0274,6.9264,2.5974,10.5339
